name,mac address,encryption,lat,lon
PlanetBlue2,A0:E4:CB:FD:7E:4C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145639,-73.531448
VIDEOTRON0551,A0:E4:CB:FD:B2:98,WPA+AES-CCM WPA+PSK WPA+TKIP,-178.767093,-176.101110
VIDEOTRON0854,A0:E4:CB:FD:D2:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,45.612579,-73.550499
VIDEOTRON0909,A0:E4:CB:FD:D3:B0,WPA+AES-CCM WPA+PSK,-126.191979,-159.436426
VIDEOTRON7733,A0:E4:CB:FE:3E:50,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.141389,-73.537674
VIDEOTRON0586_2.4GHz,A0:E4:CB:FE:6A:E4,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.668968,-73.576553
VIDEOTRON1409,A0:E4:CB:FE:77:C0,WPA+AES-CCM WPA+PSK,-149.620537,-151.622620
VIDEOTRON0379,A0:E4:CB:FE:93:68,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.300666,-159.474447
VIDEOTRON0394,A0:E4:CB:FE:93:A4,WPA+AES-CCM WPA+PSK,-126.302064,-159.475849
VIDEOTRON0654,A0:E4:CB:FE:97:B4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138872,-154.074142
VIDEOTRON2643,A0:E4:CB:FE:B6:C8,WPA+AES-CCM WPA+PSK,-97.557594,-73.539993
VIDEOTRON3498,A0:E4:CB:FE:C4:24,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142580,-73.534088
CoiffureLabbe,A0:E4:CB:FE:C4:4C,WPA+AES-CCM WPA+PSK,-126.194125,-159.429833
LabTest,A0:F3:C1:D7:7E:84,WPA+AES-CCM WPA+PSK,-174.755668,-172.688397
casa_optout_invites,A2:E4:CB:FC:E1:04,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145922,-73.537148
sasha,A4:2B:8C:8A:99:05,WPA+AES-CCM WPA+PSK WPA+TKIP,45.602180,-73.536377
TP-LINK_6439,A4:2B:B0:C6:64:39,WPA+AES-CCM WPA+PSK,,
TP-LINK_737D,A4:2B:B0:C6:73:7D,WPA+AES-CCM WPA+PSK,-169.251669,-159.475772
HP-Print-12-Photosmart 6520,A4:5D:36:57:0D:12,WPA+AES-CCM WPA+PSK,45.606140,-73.535309
HP-Print-05-Photosmart 7520,A4:5D:36:95:5A:05,None,-169.249313,-159.473125
HP-Print-4A-Officejet 6600,A4:5D:36:B8:7D:4A,WPA+AES-CCM WPA+PSK,-169.251953,-73.576822
TNCAP36B9C7,A4:B1:E9:A6:3D:D9,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142874,-159.432451
Nautilus,A4:E4:B8:02:93:DA,WPA+AES-CCM WPA+PSK,-169.248025,-73.574493
R-CW,AC:22:0B:33:D4:A0,WPA+AES-CCM WPA+PSK,45.599197,-73.533363
com,AC:22:0B:7C:8A:10,WPA+AES-CCM WPA+PSK,-157.834761,-163.967490
bidule,AC:22:0B:7C:8A:11,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.137327,-171.159979
AFG2g,AC:22:0B:85:80:A8,WPA+AES-CCM WPA+PSK,-169.251385,-73.576082
PACE174,AC:5D:10:59:E5:72,WPA+AES-CCM WPA+PSK,45.601841,-73.531914
Kolandrey,AC:5D:10:B2:4B:EA,WPA+AES-CCM WPA+PSK,-177.096504,-168.976857
None,AC:7E:8A:1B:FF:05,None,45.498882,-73.574196
BELL115,AC:81:12:EA:47:24,WPA+AES-CCM WPA+PSK,-97.562980,-73.531517
BELL087,AC:81:12:EC:A2:04,WPA+AES-CCM WPA+PSK,45.608238,-73.540550
BELL299,AC:81:12:ED:06:64,WPA+AES-CCM WPA+PSK,-169.137992,-145.128287
BELL223,AC:81:12:ED:E4:74,WPA+AES-CCM WPA+PSK,-169.145914,-165.572185
Free Wi-Fi,AC:86:74:0F:53:FA,None,-169.250408,-165.610102
None,AC:86:74:0F:53:FB,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250379,-73.575111
Free Wi-Fi,AC:86:74:11:4F:5A,None,-97.667672,-73.575053
None,AC:86:74:11:4F:5B,WPA+AES-CCM WPA+PSK WPA+TKIP,45.497837,-73.574997
None,AC:86:74:41:15:E2,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250110,-145.157523
None,AC:86:74:41:16:62,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250131,-145.157573
None,AC:86:74:48:0B:62,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250843,-73.575562
MCB_Wireless2,AC:9E:17:44:28:C0,WPA+AES-CCM WPA+PSK,-177.916938,-178.717820
MCB_Invite2,AC:9E:17:44:28:C1,WPA+AES-CCM WPA+PSK WPA+TKIP,-175.287348,-177.841306
Pantum-AP-3D9DA9,AC:A2:13:3D:9D:A9,None,-177.837960,-176.653709
Pantum-AP-B637E8,AC:A2:13:B6:37:E8,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142405,-174.592788
BMOguest,AC:A3:1E:2B:12:20,None,-179.475785,-175.835319
Bdevice,AC:A3:1E:2B:12:21,WPA+AES-CCM WPA+PSK,-126.299976,-159.473546
Bmobile,AC:A3:1E:2B:12:22,WPA+AES-CCM,-169.249687,-145.156980
BMOguest,AC:A3:1E:2B:25:E0,None,-176.177008,-177.484707
Bdevice,AC:A3:1E:2B:25:E1,WPA+AES-CCM WPA+PSK,-169.249793,-145.157073
Bmobile,AC:A3:1E:2B:25:E2,WPA+AES-CCM,-169.249680,-145.157024
BMOguest,AC:A3:1E:2B:3C:40,None,-97.666821,-73.574181
Bdevice,AC:A3:1E:2B:3C:41,WPA+AES-CCM WPA+PSK,-126.299806,-159.473514
Bmobile,AC:A3:1E:2B:3C:42,WPA+AES-CCM,-97.666810,-73.574175
HP-Print-90-LaserJet Pro M201dw,AC:D1:B8:7D:7E:90,WPA+AES-CCM WPA+PSK,45.497433,-73.575760
12,AC:E0:69:10:0E:58,WPA+AES-CCM WPA+PSK,-97.568885,-73.534820
27,AC:E0:69:10:0E:59,WPA+AES-CCM WPA+PSK,-169.151679,-145.117614
VIDEOTRON3093,AC:F1:DF:5F:50:4E,WPA+AES-CCM WPA+PSK,-169.144811,-73.558971
peelcustomshop,AC:F1:DF:60:1B:7F,WPA+AES-CCM WPA+PSK WPA+TKIP,-177.837960,-176.653709
VIDEOTRON3494,AC:F1:DF:60:84:C4,WPA+AES-CCM WPA+PSK,,
VIDEOTRON0706,AC:F1:DF:60:8B:51,WPA+AES-CCM WPA+PSK,45.609970,-73.544517
chanson199,AC:F1:DF:60:9F:7F,WPA+AES-CCM WPA+PSK,-169.147352,-73.532379
VIDEOTRON3805,AC:F1:DF:60:A4:83,WPA+AES-CCM WPA+PSK,-169.140398,-73.539965
VIDEOTRON0225,AC:F1:DF:60:B2:F0,WPA+AES-CCM WPA+PSK,-157.836973,-163.962341
VIDEOTRON7647,AC:F1:DF:60:D8:82,WPA+AES-CCM WPA+PSK,-178.863624,-176.140877
Caf\303\251&Cie,AC:F1:DF:61:56:5E,WPA+AES-CCM WPA+PSK,,
VIDEOTRON6903,AC:F1:DF:61:96:33,WPA+AES-CCM WPA+PSK,-138.461598,-134.897661
VIDEOTRON4610,AC:F1:DF:61:AA:10,WPA+AES-CCM WPA+PSK,-97.557115,-73.541061
VIDEOTRON7285,AC:F1:DF:61:AB:9C,WPA+AES-CCM WPA+PSK,-97.557926,-73.539276
VIDEOTRON2618,AC:F1:DF:61:F6:C0,WPA+AES-CCM WPA+PSK,-138.466655,-134.895977
STEPH_ROUTEUR,AC:F1:DF:62:18:3E,WPA+AES-CCM WPA+PSK,45.603573,-73.558990
VIDEOTRON5047,AC:F1:DF:62:2D:B9,WPA+AES-CCM WPA+PSK,45.605472,-73.533028
VIDEOTRON9263,AC:F1:DF:62:A5:2C,WPA+AES-CCM WPA+PSK,-126.193374,-159.431888
BECK'S,AC:F1:DF:62:A9:CD,WPA+AES-CCM WPA+PSK,-97.666702,-73.574203
VIDEOTRON5835,AC:F1:DF:62:DF:6A,WPA+AES-CCM WPA+PSK,-126.193563,-159.431211
VIDEOTRON1667,AC:F1:DF:63:0A:12,WPA+AES-CCM WPA+PSK,-169.147172,-73.532288
VIDEOTRON6045,AC:F1:DF:63:88:81,WPA+AES-CCM WPA+PSK,-97.561059,-73.530492
VIDEOTRON6703,AC:F1:DF:63:8A:4C,WPA+AES-CCM WPA+PSK,-169.252138,-73.576942
VIDEOTRON6795,AC:F1:DF:63:A2:EE,WPA+AES-CCM WPA+PSK,-179.367237,-175.799503
VIDEOTRON9041,AC:F1:DF:63:E1:7C,WPA+AES-CCM WPA+PSK,-97.558028,-73.539068
VIDEOTRON5811,AC:F1:DF:63:F1:96,WPA+AES-CCM WPA+PSK,-169.139022,-145.125941
VIDEOTRON6539,AC:F1:DF:64:08:6D,WPA+AES-CCM WPA+PSK,45.610710,-73.546242
VIDEOTRON1039,AC:F1:DF:64:42:33,WPA+AES-CCM WPA+PSK,45.496689,-73.576378
VIDEOTRON3271,AC:F1:DF:64:DC:6E,WPA+AES-CCM WPA+PSK,-169.151859,-73.535103
VIDEOTRON5565,AC:F1:DF:65:5B:BE,WPA+AES-CCM WPA+PSK,45.599789,-73.533073
VIDEOTRON2303,AC:F1:DF:65:8A:DA,WPA+AES-CCM WPA+PSK,-169.147369,-73.532391
VIDEOTRON4776,AC:F1:DF:65:8B:FD,WPA+AES-CCM WPA+PSK,-126.190474,-159.439852
VIDEOTRON7441,AC:F1:DF:65:A7:66,WPA+AES-CCM WPA+PSK,-169.144929,-174.616277
VIDEOTRON8984,AC:F1:DF:65:B3:8A,WPA+AES-CCM WPA+PSK,45.606396,-73.536224
VIDEOTRON0259,AC:F1:DF:65:CE:B7,WPA+AES-CCM WPA+PSK,-97.565712,-73.532982
VIDEOTRON8538,AC:F1:DF:65:D2:68,WPA+AES-CCM WPA+PSK,45.601868,-73.535164
VIDEOTRON8073,AC:F1:DF:66:1D:6B,WPA+AES-CCM WPA+PSK,-97.563890,-73.532003
VIDEOTRON0378,AC:F1:DF:66:3C:40,WPA+AES-CCM WPA+PSK,-126.191566,-159.437412
VIDEOTRON0960,AC:F1:DF:66:4F:B1,WPA+AES-CCM WPA+PSK,-169.144880,-73.558197
VIDEOTRON4302,AC:F1:DF:66:61:DE,WPA+AES-CCM WPA+PSK,45.603546,-73.558983
VIDEOTRON7168,AC:F1:DF:66:7A:3B,WPA+AES-CCM WPA+PSK,45.610615,-73.546020
VIDEOTRON,AC:F1:DF:66:A8:B8,WPA+AES-CCM WPA+PSK,-169.142015,-73.536037
VIDEOTRON9281,AC:F1:DF:67:60:30,WPA+AES-CCM WPA+PSK,-169.146284,-127.222919
VIDEOTRON3481,AC:F1:DF:67:84:00,WPA+AES-CCM WPA+PSK,45.596447,-73.535255
VIDEOTRON1242,AC:F1:DF:67:85:9E,WPA+AES-CCM WPA+PSK,-169.139124,-127.229950
VIDEOTRON3505,AC:F1:DF:67:8B:02,WPA+AES-CCM WPA+PSK,-169.145818,-73.531540
VIDEOTRON7715,AC:F1:DF:67:C6:EA,WPA+AES-CCM WPA+PSK,45.598061,-73.534065
VIDEOTRON3247,AC:F1:DF:67:D7:2B,WPA+AES-CCM WPA+PSK,-169.142559,-159.433549
TheCoven,AC:F1:DF:68:13:9A,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.196537,-159.435566
VIDEOTRON6716,AC:F1:DF:68:1A:15,WPA+AES-CCM WPA+PSK,-152.622080,-172.652838
DANIELLE_Network,AC:F1:DF:C8:BB:A2,WPA+AES-CCM WPA+PSK WPA+TKIP,45.607185,-73.538200
rene,B0:48:7A:A2:A9:C4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143499,-171.143920
DIRECT-1B-HP ENVY 5640 series,B0:5A:DA:6A:1A:1C,WPA+AES-CCM WPA+PSK,-97.557926,-73.539276
None,B0:A7:37:0F:92:AF,WPA+AES-CCM WPA+PSK,-97.561175,-73.530548
None,B0:A7:37:14:2B:5F,WPA+AES-CCM WPA+PSK,45.610710,-73.546242
None,B0:A7:37:1F:34:CD,WPA+AES-CCM WPA+PSK,45.603573,-73.558990
None,B0:A7:37:22:FC:0D,WPA+AES-CCM WPA+PSK,-169.138543,-73.544210
None,B0:A7:37:B3:A4:41,WPA+AES-CCM WPA+PSK,-97.567268,-73.533928
kone-mobile,B0:AA:77:A8:81:40,WPA+AES-CCM WPA+PSK,-169.252485,-73.577457
kone-office,B0:AA:77:A8:81:42,WPA+AES-CCM,45.495811,-73.577484
DCS-933L-E7C6,B0:C5:54:14:E7:C6,WPA+AES-CCM WPA+PSK,-169.251671,-159.475755
dlink-E490,B0:C5:54:D7:E4:90,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605263,-73.532356
IDEXXw1,B0:C7:45:75:1B:DA,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610710,-73.546242
LabStation Guest,B2:C7:45:75:1B:DA,WPA+AES-CCM WPA+PSK WPA+TKIP,45.610710,-73.546242
Morgan Web Team,B4:18:D1:E9:FD:4F,WPA+AES-CCM WPA+PSK,-169.252460,-73.577297
mrk\342\200\231s iMac,B4:18:D1:F1:3E:55,WPA+AES-CCM WPA+PSK,-169.252408,-73.577080
Linksys12153,B4:75:0E:5C:23:21,WPA+AES-CCM WPA+PSK,-126.196287,-159.436417
VIDEOTRON3603,B4:75:0E:86:85:DE,WPA+AES-CCM WPA+PSK WPA+TKIP,45.599110,-73.533424
CuivreTaureau,B4:75:0E:AF:41:F2,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.563330,-73.536588
CuivreTaureau-visiteur,B4:75:0E:AF:41:F4,None,-97.563277,-73.536746
Linksys01211,B4:75:0E:AF:F3:66,WPA+AES-CCM WPA+PSK,-178.587852,-166.944648
awconcordia,B4:75:0E:C4:14:88,WPA+AES-CCM WPA+PSK WPA+TKIP,,
BronzeEscargot-visiteur,B4:75:0E:C4:25:83,None,45.606541,-73.536652
FrancavillaResidence,B4:75:0E:F8:5E:96,WPA+AES-CCM WPA+PSK WPA+TKIP,45.498791,-73.574219
ConcordiaUniversity,B4:A4:E3:58:36:30,WPA+AES-CCM WPA+TKIP,,
None,B4:A4:E3:58:36:31,WEP,,
eduroam,B4:A4:E3:58:36:32,WPA+AES-CCM,,
ConcordiaGuest,B4:A4:E3:58:36:33,None,,
ConcordiaUniversity,B4:A4:E3:58:DC:70,WPA+AES-CCM WPA+TKIP,,
None,B4:A4:E3:58:DC:71,WEP,,
eduroam,B4:A4:E3:58:DC:72,WPA+AES-CCM,,
ConcordiaGuest,B4:A4:E3:58:DC:73,None,,
HP-Print-3A-Officejet 6600,B4:B5:2F:19:EB:3A,WPA+AES-CCM WPA+PSK,-169.151581,-73.534222
zamzam_hb,B8:55:10:44:66:5C,WPA+PSK WPA+TKIP,-126.195150,-159.458196
s3cur!ty,B8:8D:12:61:6B:A5,WPA+AES-CCM WPA+PSK,-169.251727,-172.691121
None,B8:A1:75:26:A1:FF,WPA+AES-CCM WPA+PSK,-97.565485,-73.532900
dlink,B8:A3:86:4F:7E:14,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.562713,-73.531380
Reseau de Gamin,B8:C7:5D:08:0A:4D,WPA+AES-CCM WPA+PSK,-152.632560,-172.649274
FAB,B8:C7:5D:0B:5A:3D,WPA+AES-CCM WPA+PSK,-178.475667,-166.912589
Berri-MM-Tabagie,B8:E6:25:22:76:09,WPA+AES-CCM WPA+PSK,,
Reseau Iinvites de Gamin,BA:C7:5D:08:0A:40,WPA+AES-CCM WPA+PSK,-169.151607,-168.978203
None,BC:67:1C:E4:98:B0,WPA+AES-CCM WPA+PSK,-157.849075,-163.954612
ASCQ-2.4Ghz,BC:EE:7B:55:37:92,WPA+AES-CCM WPA+PSK,-154.935522,-159.476259
IAVM,BC:EE:7B:97:45:CD,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.252143,-73.576969
CIELO,BC:EE:7B:97:49:44,WPA+AES-CCM WPA+PSK,-169.249672,-73.574247
Bell718,BC:EE:7B:F4:9F:D8,WPA+AES-CCM WPA+PSK,-169.146237,-127.223174
restaurantferrari,BC:F6:85:41:66:27,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.668929,-73.576449
eduroam,C0:25:5C:C7:0E:72,WPA+AES-CCM,,
HP-Print-F4-LaserJet 1102,C0:38:96:21:F5:F4,None,-97.561735,-73.530820
DNH,C0:3F:0E:2A:3B:80,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.668738,-73.576378
homebearbs1968,C0:3F:0E:67:32:C0,WPA+AES-CCM WPA+PSK,-126.196008,-159.430820
Patricia,C0:3F:0E:87:E7:12,WPA+AES-CCM WPA+PSK,-145.289444,-168.977811
NETGEAR,C0:3F:0E:E1:85:92,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.141649,-145.119875
MAISON_2.4,C0:4A:00:38:62:73,WPA+AES-CCM WPA+PSK,45.602734,-73.537811
Mazagan-Telecom 125,C0:4A:00:DE:0B:DA,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603683,-73.530929
ElJayZod,C0:56:27:30:68:25,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.200406,-159.433262
ElJayZod-visiteur,C0:56:27:30:68:27,None,-169.150085,-73.533913
AmbrePoisson,C0:56:27:32:3C:8C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.137814,-159.445224
Linksys15485,C0:56:27:35:2E:E7,WPA+AES-CCM WPA+PSK,,
TiJim-visiteur,C0:56:27:44:DF:DC,None,-169.138801,-73.543705
cathyol,C0:56:27:65:3A:2E,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.187345,-159.447075
Linksys02828,C0:56:27:66:9C:56,WPA+AES-CCM WPA+PSK,-169.144973,-73.539345
Linksys24206,C0:56:27:73:57:38,WPA+AES-CCM WPA+PSK,-169.139951,-145.123749
VIDEOTRON9159_Ext,C0:56:27:99:31:56,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143432,-73.558788
Teksavvy_203_24,C0:56:27:C4:26:7C,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145756,-165.566523
Caserne 28,C0:56:27:C9:B7:E9,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.370990,-179.228465
BELL024,C0:83:0A:53:EA:B9,WEP,-176.078987,-170.517381
2WIRE206,C0:83:0A:A7:BB:C1,WEP,45.604748,-73.543449
cocobun,C0:83:0A:AD:1C:79,WPA+AES-CCM WPA+PSK WPA+TKIP,,
LV Spa,C0:83:0A:D9:92:21,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.249651,-73.574192
dlink-260E,C0:A0:BB:19:26:0E,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.146150,-127.218805
C-ANOUS,C0:A0:BB:4E:2F:20,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.188741,-159.443816
C-ANOUS-INVITE,C0:A0:BB:4E:2F:21,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138395,-73.544517
VIDEOTRON3746,C0:A0:BB:9F:A6:37,WPA+AES-CCM WPA+PSK,-126.196560,-159.435418
VIDEOTRON6145,C0:A0:BB:A0:1B:88,WPA+AES-CCM WPA+PSK,45.603573,-73.558990
VIDEOTRON2838,C0:A0:BB:A0:61:E4,WPA+AES-CCM WPA+PSK,-169.149730,-145.116505
VIDEOTRON6999,C0:A0:BB:A0:83:C5,WPA+AES-CCM WPA+PSK,-169.143510,-168.974726
Artim V,C0:A0:BB:A0:C9:7C,WPA+AES-CCM WPA+PSK,-178.588616,-166.945338
VIDEOTRON1820,C0:A0:BB:A1:18:A5,WPA+AES-CCM WPA+PSK,-175.933129,-177.518306
VIDEOTRON2125,C0:A0:BB:A1:28:23,WPA+AES-CCM WPA+PSK,45.610153,-73.557136
VIDEOTRON2746,C0:A0:BB:A1:44:E8,WPA+AES-CCM WPA+PSK,45.608681,-73.541634
VIDEOTRON3161,C0:A0:BB:A1:7A:10,WPA+AES-CCM WPA+PSK,-149.621617,-151.620972
VIDEOTRON9278,C0:A0:BB:A1:89:9D,WPA+AES-CCM WPA+PSK,-169.137797,-159.445280
VIDEOTRON9569,C0:A0:BB:A1:8A:60,WPA+AES-CCM WPA+PSK,45.609264,-73.542915
VIDEOTRON0846,C0:A0:BB:A2:1E:E3,WPA+AES-CCM WPA+PSK,-176.072175,-170.542069
VIDEOTRON3372,C0:A0:BB:A2:A3:EE,WPA+AES-CCM WPA+PSK,45.598930,-73.533562
VIDEOTRON5980,C0:A0:BB:A2:AA:B1,WPA+AES-CCM WPA+PSK,45.607254,-73.538406
VIDEOTRON5561,C0:A0:BB:A2:BB:B8,WPA+AES-CCM WPA+PSK,-169.137655,-73.546242
VIDEOTRON8915,C0:A0:BB:A2:C8:A2,WPA+AES-CCM WPA+PSK,-176.556692,-177.206414
VIDEOTRON0806,C0:A0:BB:A2:F9:D7,WPA+AES-CCM WPA+PSK,-169.142745,-73.533531
VIDEOTRON1471,C0:A0:BB:A2:FA:37,WPA+AES-CCM WPA+PSK,-126.196206,-159.430921
VIDEOTRON1870,C0:A0:BB:A3:10:0F,WPA+AES-CCM WPA+PSK,-169.144788,-127.246087
dlink-C9F0c9f0,C0:A0:BB:C6:C9:F0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.142754,-73.533501
Dlink,C0:A0:BB:C8:14:EE,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605007,-73.543243
Manic,C0:A0:BB:E3:C0:AC,WPA+AES-CCM WPA+PSK WPA+TKIP,-152.627200,-172.650418
dlink-A76A,C0:A0:BB:E5:A7:6A,WPA+AES-CCM WPA+PSK WPA+TKIP,45.596504,-73.535103
aigle blanc,C0:A0:BB:EB:C8:F7,WPA+AES-CCM WPA+PSK WPA+TKIP,45.603340,-73.531128
cheddar,C0:A0:BB:F8:00:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605110,-73.558693
LESP&MART,C0:C1:C0:07:2B:06,WPA+AES-CCM WPA+PSK,-126.302581,-159.476346
ToniR,C0:C1:C0:22:B2:47,WPA+AES-CCM WPA+PSK,-169.249125,-127.260728
w2lakreyola.net,C0:C1:C0:3F:59:40,WPA+PSK WPA+TKIP,-178.091621,-171.957103
scientificatlatis,C0:C1:C0:51:CD:46,WPA+AES-CCM WPA+PSK,-149.727138,-151.664503
Reseau macwin,C0:C1:C0:7B:C4:0C,WPA+AES-CCM WPA+PSK,45.603763,-73.558777
DansLeCul,C0:C1:C0:9E:7D:92,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.145303,-127.225716
DansLeCul-visiteur,C0:C1:C0:9E:7D:93,None,-169.145279,-127.225771
Cisco59585,C0:C1:C0:DD:1D:03,WPA+AES-CCM WPA+PSK,45.606831,-73.537384
C3VN,C0:C1:C0:DD:2B:13,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.251699,-73.576424
admin,C0:C1:C0:DD:8C:B2,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.138490,-73.544281
KaNuK,C0:C1:C0:F1:C4:F4,WPA+AES-CCM WPA+PSK WPA+TKIP,-126.189998,-159.441031
yummy,C0:C1:C0:FE:04:0C,None,45.500340,-73.574493
None,C0:C1:C0:FE:04:0E,None,-169.248025,-73.574493
RTE-Guest,C0:EA:E4:B5:A0:D4,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.250244,-73.574850
RTE-Guest,C0:EA:E4:B6:7A:F0,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.987872,-170.211832
NETGEAR07,C0:FF:D4:8F:5E:6C,WPA+AES-CCM WPA+PSK,-152.617748,-172.662707
NETGEAR56,C0:FF:D4:92:E7:CC,WPA+AES-CCM WPA+PSK,-169.252329,-172.691725
DNH_GUEST,C2:3F:0E:2A:3B:81,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.251469,-145.159050
None,C2:56:27:65:3A:20,WPA+AES-CCM WPA+PSK,45.611347,-73.547729
Linksys24206-guest,C2:56:27:73:57:3A,None,-149.617310,-151.631436
Teksavvy_203-invit\303\251,C2:56:27:C4:26:7C,None,-149.623218,-151.621845
Nvizzio2,C2:9F:DB:1C:D5:28,WPA+AES-CCM WPA+PSK,-169.252329,-169.020871
STCMAC,C2:9F:DB:1C:D7:94,WPA+AES-CCM WPA+PSK,-169.252434,-73.577372
None,C2:9F:DB:6B:6E:70,WPA+AES-CCM WPA+PSK WPA+TKIP,45.498379,-73.574570
STCATHYS,C2:9F:DB:9D:03:AD,WPA+AES-CCM WPA+PSK,-149.729653,-151.667647
STCMAC,C2:9F:DB:B2:22:69,WPA+AES-CCM WPA+PSK,-169.252389,-159.476632
STCMAC,C2:9F:DB:B2:22:AF,WPA+AES-CCM WPA+PSK,45.495956,-73.577080
STCMAC,C2:9F:DB:B2:67:5C,WPA+AES-CCM WPA+PSK,-173.635030,-178.760149
Interpaul-B,C2:9F:DB:F1:86:BA,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.252173,-159.476297
MEI (FREE/GRATUIT),C2:FF:D4:92:E7:CD,None,-179.619372,-177.248646
CIK0698,C4:09:38:4A:51:B5,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.148560,-127.220078
dlink-A6B8,C4:12:F5:66:A6:B8,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.143844,-73.558636
dlink-B5D2,C4:12:F5:75:B5:D2,WPA+AES-CCM WPA+PSK WPA+TKIP,-174.657615,-172.649187
dlink-F152,C4:12:F5:78:F1:52,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.476143,-178.844270
dlink-F542,C4:12:F5:7C:F5:42,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.146294,-159.431144
HP-Print-52-Officejet Pro 8620,C4:34:6B:10:1D:52,WPA+AES-CCM WPA+PSK,-169.145400,-73.531323
TP-LINK_5F3ED1,C4:6E:1F:5F:3E:D1,WPA+AES-CCM WPA+PSK WPA+TKIP,45.609875,-73.544281
TPLINK1,C4:6E:1F:AE:EE:E4,WPA+AES-CCM WPA+PSK WPA+TKIP,-179.308655,-179.458028
None,C4:6E:1F:F0:3D:E6,WPA+AES-CCM WPA+PSK,-126.198025,-159.431907
ConcordiaUniversity,C4:7D:4F:4C:40:C0,WPA+AES-CCM WPA+TKIP,,
None,C4:7D:4F:4C:40:C1,WEP,,
eduroam,C4:7D:4F:4C:40:C2,WPA+AES-CCM,,
ConcordiaGuest,C4:7D:4F:4C:40:C3,None,,
NETGEAR10,C4:E9:84:4A:92:10,WPA+AES-CCM WPA+PSK WPA+TKIP,-97.564932,-73.532575
DIRECT-93-HP M277 LaserJet,C6:8E:8F:5C:24:93,WPA+AES-CCM WPA+PSK,-97.666576,-73.574028
None,C6:9F:DB:6B:6E:70,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.249986,-73.574570
STCMAC,C6:9F:DB:9D:03:AD,WPA+AES-CCM WPA+PSK,-97.669356,-73.577365
josorio,C8:3A:35:08:15:A0,WPA+AES-CCM WPA+PSK WPA+TKIP,-169.144180,-73.530632
Tenda,C8:3A:35:27:0D:38,None,,
VIF WIFI LM,C8:3A:35:5B:9E:48,WPA+AES-CCM WPA+PSK WPA+TKIP,45.605377,-73.558243
Salle-Conference,C8:4C:75:20:B9:D6,WPA+AES-CCM WPA+PSK,-97.668322,-73.577545
BELL655,C8:91:F9:BE:5D:BE,WPA+AES-CCM WPA+PSK,45.604256,-73.558708
BELL307,C8:91:F9:BE:EC:7E,WPA+AES-CCM WPA+PSK,45.496174,-73.577080
BELL159,C8:91:F9:C0:78:AE,WPA+AES-CCM WPA+PSK,45.604412,-73.558701
BELL031,C8:91:F9:C0:8A:66,WPA+AES-CCM WPA+PSK,-169.151620,-159.433594
